species,year,reader,vessel,location,month,day,plant,collection,age,yr_class,area,scale_no,fork_len,weight,ring1,ring2,ring3,ring4,ring5,ring6,ring7,ring8,ring9,ring10,edge
0,71,,659,308845,5,12,54,1709,1,70,6,34161,139,49,75,0,0,0,0,0,0,0,0,0,116
0,71,,659,308845,5,12,54,1709,1,70,6,34162,138,49,0,0,0,0,0,0,0,0,0,0,121
0,71,,659,308845,5,12,54,1709,1,70,6,34163,152,67,0,0,0,0,0,0,0,0,0,0,148
0,71,,659,308845,5,12,54,1709,1,70,6,34164,142,56,0,0,0,0,0,0,0,0,0,0,125
0,71,,659,308845,5,12,54,1709,1,70,6,34165,153,57,0,0,0,0,0,0,0,0,0,0,144
0,71,2,659,308845,5,12,54,1709,1,70,6,34166,142,49,0,0,0,0,0,0,0,0,0,0,0
0,71,2,659,308845,5,12,54,1709,2,69,6,34167,173,97,102,138,0,0,0,0,0,0,0,0,153
0,71,2,659,308845,5,12,54,1709,1,70,6,34168,137,47,0,0,0,0,0,0,0,0,0,0,0
0,71,,659,308845,5,12,54,1709,1,70,6,34169,140,50,0,0,0,0,0,0,0,0,0,0,126
0,71,2,659,308845,5,12,54,1709,1,70,6,34170,156,74,100,0,0,0,0,0,0,0,0,0,135
0,71,2,659,308845,5,12,54,1709,1,70,6,34171,141,54,85,0,0,0,0,0,0,0,0,0,129
0,71,2,659,308845,5,12,54,1709,1,70,6,34172,137,51,92,0,0,0,0,0,0,0,0,0,123
0,71,,659,308845,5,12,54,1709,1,70,6,34173,141,59,113,0,0,0,0,0,0,0,0,0,146
0,71,,659,308845,5,12,54,1709,1,70,6,34174,136,59,0,0,0,0,0,0,0,0,0,0,117
0,71,2,659,308845,5,12,54,1709,2,69,6,34175,177,100,111,161,0,0,0,0,0,0,0,0,178
0,71,,659,308845,5,12,54,1709,1,70,6,34176,146,61,0,0,0,0,0,0,0,0,0,0,134
0,71,2,659,308845,5,12,54,1709,1,70,6,34177,140,54,98,0,0,0,0,0,0,0,0,0,136
0,71,2,659,308845,5,12,54,1709,1,70,6,34178,148,56,0,0,0,0,0,0,0,0,0,0,0
0,71,,659,308845,5,12,54,1709,2,69,6,34179,166,78,0,0,0,0,0,0,0,0,0,0,164
0,71,,659,308845,5,12,54,1709,1,70,6,34180,129,43,0,0,0,0,0,0,0,0,0,0,126
0,71,,643,298953,6,11,54,1725,1,70,6,34481,168,94,0,0,0,0,0,0,0,0,0,0,142
0,71,,643,298953,6,11,54,1725,1,70,6,34482,162,78,0,0,0,0,0,0,0,0,0,0,116
0,71,2,643,298953,6,11,54,1725,1,70,6,34483,166,100,127,0,0,0,0,0,0,0,0,0,161
0,71,2,643,298953,6,11,54,1725,3,68,6,34484,210,201,79,128,155,0,0,0,0,0,0,0,165
0,71,,643,298953,6,11,54,1725,1,70,6,34485,141,63,0,0,0,0,0,0,0,0,0,0,137
0,71,,643,298953,6,11,54,1725,1,70,6,34486,161,82,66,0,0,0,0,0,0,0,0,0,113
0,71,2,643,298953,6,11,54,1725,1,70,6,34487,160,82,67,0,0,0,0,0,0,0,0,0,112
0,71,,643,298953,6,11,54,1725,1,70,6,34488,161,83,0,0,0,0,0,0,0,0,0,0,122
0,71,,643,298953,6,11,54,1725,1,70,6,34489,139,54,0,0,0,0,0,0,0,0,0,0,114
0,71,,643,298953,6,11,54,1725,1,70,6,34490,139,51,0,0,0,0,0,0,0,0,0,0,135
0,71,,643,298953,6,11,54,1725,1,70,6,34491,151,69,0,0,0,0,0,0,0,0,0,0,136
0,71,2,643,298953,6,11,54,1725,2,69,6,34492,188,113,68,118,0,0,0,0,0,0,0,0,136
0,71,,643,298953,6,11,54,1725,1,70,6,34493,166,80,0,0,0,0,0,0,0,0,0,0,140
0,71,,643,298953,6,11,54,1725,1,70,6,34494,165,80,0,0,0,0,0,0,0,0,0,0,152
0,71,,643,298953,6,11,54,1725,2,69,6,34495,181,112,0,0,0,0,0,0,0,0,0,0,0
0,71,,643,298953,6,11,54,1725,1,70,6,34496,158,74,0,0,0,0,0,0,0,0,0,0,187
0,71,,643,298953,6,11,54,1725,3,68,6,34497,211,179,88,145,174,0,0,0,0,0,0,0,191
0,71,,643,298953,6,11,54,1725,1,70,6,34498,151,65,0,0,0,0,0,0,0,0,0,0,124
0,71,2,643,298953,6,11,54,1725,1,70,6,34499,156,71,93,0,0,0,0,0,0,0,0,0,145
0,71,2,643,298953,6,11,54,1725,1,70,6,34500,157,73,89,0,0,0,0,0,0,0,0,0,136
0,71,2,626,298953,6,15,54,1729,1,70,6,34561,148,58,91,0,0,0,0,0,0,0,0,0,126
0,71,,626,298953,6,15,54,1729,1,70,6,34562,145,57,0,0,0,0,0,0,0,0,0,0,137
0,71,,626,298953,6,15,54,1729,1,70,6,34563,145,56,0,0,0,0,0,0,0,0,0,0,121
0,71,,626,298953,6,15,54,1729,1,70,6,34564,151,66,0,0,0,0,0,0,0,0,0,0,130
0,71,2,626,298953,6,15,54,1729,2,69,6,34565,178,109,83,127,0,0,0,0,0,0,0,0,139
0,71,,626,298953,6,15,54,1729,1,70,6,34566,165,79,0,0,0,0,0,0,0,0,0,0,135
0,71,,626,298953,6,15,54,1729,1,70,6,34567,162,69,0,0,0,0,0,0,0,0,0,0,143
0,71,,626,298953,6,15,54,1729,2,69,6,34568,186,126,0,135,0,0,0,0,0,0,0,0,148
0,71,2,626,298953,6,15,54,1729,40,0,6,34569,186,128,0,0,0,0,0,0,0,0,0,0,0
0,71,2,626,298953,6,15,54,1729,1,70,6,34570,151,60,70,0,0,0,0,0,0,0,0,0,133
0,71,,626,298953,6,15,54,1729,1,70,6,34571,141,49,0,0,0,0,0,0,0,0,0,0,87
0,71,,626,298953,6,15,54,1729,1,70,6,34572,162,91,0,0,0,0,0,0,0,0,0,0,155
0,71,2,626,298953,6,15,54,1729,2,69,6,34573,179,116,79,129,0,0,0,0,0,0,0,0,150
0,71,2,626,298953,6,15,54,1729,2,69,6,34574,179,111,90,138,0,0,0,0,0,0,0,0,154
0,71,,626,298953,6,15,54,1729,2,69,6,34575,195,101,0,0,0,0,0,0,0,0,0,0,171
0,71,2,626,298953,6,15,54,1729,1,70,6,34576,141,49,69,0,0,0,0,0,0,0,0,0,106
0,71,2,626,298953,6,15,54,1729,1,70,6,34577,154,64,0,0,0,0,0,0,0,0,0,0,0
0,71,,626,298953,6,15,54,1729,1,70,6,34578,155,69,0,0,0,0,0,0,0,0,0,0,142
0,71,,626,298953,6,15,54,1729,1,70,6,34579,154,62,0,0,0,0,0,0,0,0,0,0,131
0,71,,626,298953,6,15,54,1729,2,69,6,34580,199,133,0,0,0,0,0,0,0,0,0,0,155
0,71,,659,308925,6,18,54,1734,1,70,6,34661,155,72,0,0,0,0,0,0,0,0,0,0,135
0,71,,659,308925,6,18,54,1734,1,70,6,34662,161,76,0,0,0,0,0,0,0,0,0,0,128
0,71,2,659,308925,6,18,54,1734,1,70,6,34663,144,51,112,0,0,0,0,0,0,0,0,0,142
0,71,2,659,308925,6,18,54,1734,1,70,6,34664,154,70,107,0,0,0,0,0,0,0,0,0,138
0,71,,659,308925,6,18,54,1734,1,70,6,34665,150,62,0,0,0,0,0,0,0,0,0,0,139
0,71,,659,308925,6,18,54,1734,1,70,6,34666,150,62,0,0,0,0,0,0,0,0,0,0,0
0,71,,659,308925,6,18,54,1734,1,70,6,34667,149,60,0,0,0,0,0,0,0,0,0,0,164
0,71,,659,308925,6,18,54,1734,1,70,6,34668,151,62,0,0,0,0,0,0,0,0,0,0,0
0,71,,659,308925,6,18,54,1734,1,70,6,34669,168,85,125,0,0,0,0,0,0,0,0,0,173
0,71,,659,308925,6,18,54,1734,1,70,6,34670,141,51,90,0,0,0,0,0,0,0,0,0,138
0,71,2,659,308925,6,18,54,1734,1,70,6,34671,140,49,96,0,0,0,0,0,0,0,0,0,139
0,71,2,659,308925,6,18,54,1734,40,0,6,34672,180,116,0,0,0,0,0,0,0,0,0,0,0
0,71,2,659,308925,6,18,54,1734,1,70,6,34673,150,72,90,0,0,0,0,0,0,0,0,0,140
0,71,2,659,308925,6,18,54,1734,1,70,6,34674,147,59,70,0,0,0,0,0,0,0,0,0,101
0,71,,659,308925,6,18,54,1734,1,70,6,34675,165,78,0,0,0,0,0,0,0,0,0,0,114
0,71,2,659,308925,6,18,54,1734,1,70,6,34676,140,52,0,0,0,0,0,0,0,0,0,0,0
0,71,,659,308925,6,18,54,1734,1,70,6,34677,143,56,0,0,0,0,0,0,0,0,0,0,142
0,71,2,659,308925,6,18,54,1734,1,70,6,34678,144,55,111,0,0,0,0,0,0,0,0,0,136
0,71,,659,308925,6,18,54,1734,1,70,6,34679,161,84,0,0,0,0,0,0,0,0,0,0,144
0,71,,659,308925,6,18,54,1734,2,69,6,34680,173,109,0,0,0,0,0,0,0,0,0,0,138
0,71,,659,298953,6,21,54,1736,2,69,6,34701,185,119,0,149,0,0,0,0,0,0,0,0,160
0,71,,659,298953,6,21,54,1736,2,69,6,34702,175,109,0,129,0,0,0,0,0,0,0,0,146
0,71,,659,298953,6,21,54,1736,2,69,6,34703,191,139,100,143,0,0,0,0,0,0,0,0,159
0,71,2,659,298953,6,21,54,1736,1,70,6,34704,161,89,0,0,0,0,0,0,0,0,0,0,0
0,71,,659,298953,6,21,54,1736,2,69,6,34705,183,115,0,140,0,0,0,0,0,0,0,0,153
0,71,,659,298953,6,21,54,1736,2,69,6,34706,186,139,0,0,0,0,0,0,0,0,0,0,0
0,71,,659,298953,6,21,54,1736,2,69,6,34707,181,115,0,133,0,0,0,0,0,0,0,0,154
0,71,2,659,298953,6,21,54,1736,1,70,6,34708,170,95,0,0,0,0,0,0,0,0,0,0,0
0,71,,659,298953,6,21,54,1736,2,69,6,34709,186,120,0,0,0,0,0,0,0,0,0,0,0
0,71,,659,298953,6,21,54,1736,2,69,6,34710,186,130,0,0,0,0,0,0,0,0,0,0,0
0,71,,659,298953,6,21,54,1736,1,70,6,34711,170,108,0,0,0,0,0,0,0,0,0,0,166
0,71,2,659,298953,6,21,54,1736,1,70,6,34712,160,72,0,0,0,0,0,0,0,0,0,0,0
0,71,,659,298953,6,21,54,1736,2,69,6,34713,180,119,0,148,0,0,0,0,0,0,0,0,163
0,71,2,659,298953,6,21,54,1736,2,69,6,34714,176,112,0,0,0,0,0,0,0,0,0,0,0
0,71,2,659,298953,6,21,54,1736,3,68,6,34715,190,133,0,0,0,0,0,0,0,0,0,0,0
0,71,,659,298953,6,21,54,1736,2,69,6,34716,180,117,0,125,0,0,0,0,0,0,0,0,147
0,71,2,659,298953,6,21,54,1736,2,69,6,34717,186,117,90,152,0,0,0,0,0,0,0,0,167
0,71,,659,298953,6,21,54,1736,2,69,6,34718,180,101,0,139,0,0,0,0,0,0,0,0,154
0,71,2,659,298953,6,21,54,1736,2,69,6,34719,180,116,58,130,0,0,0,0,0,0,0,0,152
0,71,,659,298953,6,21,54,1736,1,70,6,34720,164,98,0,0,0,0,0,0,0,0,0,0,163
0,71,,611,308965,6,23,54,1739,1,70,6,34761,159,85,70,0,0,0,0,0,0,0,0,0,134
0,71,2,611,308965,6,23,54,1739,1,70,6,34762,150,64,66,0,0,0,0,0,0,0,0,0,123
0,71,2,611,308965,6,23,54,1739,1,70,6,34763,145,64,75,0,0,0,0,0,0,0,0,0,136
0,71,2,611,308965,6,23,54,1739,1,70,6,34764,150,70,0,0,0,0,0,0,0,0,0,0,0
0,71,2,611,308965,6,23,54,1739,1,70,6,34765,151,72,0,0,0,0,0,0,0,0,0,0,0
0,71,,611,308965,6,23,54,1739,1,70,6,34766,156,83,0,0,0,0,0,0,0,0,0,0,132
0,71,2,611,308965,6,23,54,1739,1,70,6,34767,150,65,0,0,0,0,0,0,0,0,0,0,0
0,71,2,611,308965,6,23,54,1739,1,70,6,34768,150,73,0,0,0,0,0,0,0,0,0,0,0
0,71,,611,308965,6,23,54,1739,1,70,6,34769,160,88,0,0,0,0,0,0,0,0,0,0,130
0,71,,611,308965,6,23,54,1739,1,70,6,34770,145,58,0,0,0,0,0,0,0,0,0,0,123
0,71,2,611,308965,6,23,54,1739,1,70,6,34771,144,59,84,0,0,0,0,0,0,0,0,0,124
0,71,2,611,308965,6,23,54,1739,1,70,6,34772,147,61,0,0,0,0,0,0,0,0,0,0,0
0,71,2,611,308965,6,23,54,1739,1,70,6,34773,140,57,70,0,0,0,0,0,0,0,0,0,123
0,71,,611,308965,6,23,54,1739,1,70,6,34774,139,53,0,0,0,0,0,0,0,0,0,0,143
0,71,,611,308965,6,23,54,1739,1,70,6,34775,141,61,0,0,0,0,0,0,0,0,0,0,112
0,71,2,611,308965,6,23,54,1739,1,70,6,34776,150,71,0,0,0,0,0,0,0,0,0,0,0
0,71,,611,308965,6,23,54,1739,1,70,6,34777,138,53,0,0,0,0,0,0,0,0,0,0,121
0,71,2,611,308965,6,23,54,1739,1,70,6,34778,150,68,0,0,0,0,0,0,0,0,0,0,0
0,71,2,611,308965,6,23,54,1739,1,70,6,34779,140,58,0,0,0,0,0,0,0,0,0,0,0
0,71,,611,308965,6,23,54,1739,1,70,6,34780,161,84,0,0,0,0,0,0,0,0,0,0,136
0,71,2,628,308815,6,24,54,1742,1,70,6,34821,144,58,80,0,0,0,0,0,0,0,0,0,118
0,71,2,628,308815,6,24,54,1742,1,70,6,34822,140,51,83,0,0,0,0,0,0,0,0,0,138
0,71,2,628,308815,6,24,54,1742,1,70,6,34823,130,38,0,0,0,0,0,0,0,0,0,0,0
0,71,2,628,308815,6,24,54,1742,1,70,6,34824,148,64,0,0,0,0,0,0,0,0,0,0,0
0,71,,628,308815,6,24,54,1742,1,70,6,34825,140,58,0,0,0,0,0,0,0,0,0,0,129
0,71,,628,308815,6,24,54,1742,1,70,6,34826,143,62,0,0,0,0,0,0,0,0,0,0,124
0,71,2,628,308815,6,24,54,1742,1,70,6,34827,145,60,0,0,0,0,0,0,0,0,0,0,0
0,71,,628,308815,6,24,54,1742,1,70,6,34828,146,61,0,0,0,0,0,0,0,0,0,0,124
0,71,2,628,308815,6,24,54,1742,1,70,6,34829,150,71,0,0,0,0,0,0,0,0,0,0,0
0,71,2,628,308815,6,24,54,1742,1,70,6,34830,140,60,54,0,0,0,0,0,0,0,0,0,101
0,71,2,628,308815,6,24,54,1742,1,70,6,34831,143,61,86,0,0,0,0,0,0,0,0,0,147
0,71,2,628,308815,6,24,54,1742,1,70,6,34832,145,58,75,0,0,0,0,0,0,0,0,0,117
0,71,,628,308815,6,24,54,1742,1,70,6,34833,140,50,0,0,0,0,0,0,0,0,0,0,114
0,71,,628,308815,6,24,54,1742,1,70,6,34834,141,53,0,0,0,0,0,0,0,0,0,0,130
0,71,,628,308815,6,24,54,1742,1,70,6,34835,147,60,0,0,0,0,0,0,0,0,0,0,116
0,71,2,628,308815,6,24,54,1742,1,70,6,34836,149,67,0,0,0,0,0,0,0,0,0,0,0
0,71,,628,308815,6,24,54,1742,1,70,6,34837,147,59,0,0,0,0,0,0,0,0,0,0,124
0,71,,628,308815,6,24,54,1742,1,70,6,34838,150,70,53,0,0,0,0,0,0,0,0,0,110
0,71,,628,308815,6,24,54,1742,1,70,6,34839,148,61,67,0,0,0,0,0,0,0,0,0,125
0,71,2,628,308815,6,24,54,1742,1,70,6,34840,145,58,85,0,0,0,0,0,0,0,0,0,125
0,71,,611,298953,6,28,54,1745,1,70,6,34881,160,82,0,0,0,0,0,0,0,0,0,0,125
0,71,,611,298953,6,28,54,1745,1,70,6,34882,178,124,0,0,0,0,0,0,0,0,0,0,151
0,71,2,611,298953,6,28,54,1745,1,70,6,34883,159,82,93,0,0,0,0,0,0,0,0,0,150
0,71,,611,298953,6,28,54,1745,1,70,6,34884,154,75,0,0,0,0,0,0,0,0,0,0,155
0,71,,611,298953,6,28,54,1745,1,70,6,34885,150,74,0,0,0,0,0,0,0,0,0,0,128
0,71,,611,298953,6,28,54,1745,1,70,6,34886,161,92,0,0,0,0,0,0,0,0,0,0,142
0,71,,611,298953,6,28,54,1745,1,70,6,34887,136,62,60,0,0,0,0,0,0,0,0,0,124
0,71,2,611,298953,6,28,54,1745,1,70,6,34888,143,61,0,0,0,0,0,0,0,0,0,0,0
0,71,,611,298953,6,28,54,1745,1,70,6,34889,156,71,0,0,0,0,0,0,0,0,0,0,123
0,71,,611,298953,6,28,54,1745,1,70,6,34890,150,73,0,0,0,0,0,0,0,0,0,0,142
0,71,,611,298953,6,28,54,1745,1,70,6,34891,153,76,0,0,0,0,0,0,0,0,0,0,148
0,71,2,611,298953,6,28,54,1745,1,70,6,34892,150,69,88,0,0,0,0,0,0,0,0,0,129
0,71,,611,298953,6,28,54,1745,1,70,6,34893,145,65,52,0,0,0,0,0,0,0,0,0,108
