YEAR,PLANT,SCALENO,ID,LENGTH,WEIGHT,AGE,SPECIES,READER,VESSEL,LOCATION,MONTH,DAY,COLL,AREA,ring_1,ring_2,ring_3,ring_4,ring_5,ring_6,ring_7,ring_8,ring_9,ring_10,edge
0,56,2033,1,199,150,4,0,2,708,2989E2,5,10,194,8,74,129,157,167,,,,,,,170
0,56,2033,2,190,130,2,0,2,708,2989E2,5,10,194,8,84,144,,,,,,,,,150
0,56,2033,3,185,130,2,0,2,708,2989E2,5,10,194,8,102,141,,,,,,,,,144
0,56,2033,4,185,111,2,0,2,708,2989E2,5,10,194,8,81,121,,,,,,,,,126
0,56,2033,5,186,130,2,0,2,708,2989E2,5,10,194,8,,,,,,,,,,,
0,56,2033,6,184,119,2,0,2,708,2989E2,5,10,194,8,114,160,,,,,,,,,169
0,56,2033,7,185,109,2,0,2,708,2989E2,5,10,194,8,87,137,,,,,,,,,141
0,56,2033,8,178,100,2,0,2,708,2989E2,5,10,194,8,,,,,,,,,,,
0,56,2033,9,180,100,40,0,2,708,2989E2,5,10,194,8,,,,,,,,,,,
0,56,2033,10,0,0,20,0,2,708,2989E2,5,10,194,8,,,,,,,,,,,
0,56,2034,1,190,131,2,0,2,685,2989D3,5,10,195,8,,,,,,,,,,,
0,56,2034,2,187,123,2,0,2,685,2989D3,5,10,195,8,93,156,,,,,,,,,161
0,56,2034,3,182,115,2,0,2,685,2989D3,5,10,195,8,80,146,,,,,,,,,154
0,56,2034,4,185,117,2,0,2,685,2989D3,5,10,195,8,87,154,,,,,,,,,165
0,56,2034,5,185,117,2,0,2,685,2989D3,5,10,195,8,80,137,,,,,,,,,147
0,56,2034,6,180,108,2,0,2,685,2989D3,5,10,195,8,79,148,,,,,,,,,158
0,56,2034,7,180,107,2,0,2,685,2989D3,5,10,195,8,81,151,,,,,,,,,157
0,56,2034,8,174,104,2,0,2,685,2989D3,5,10,195,8,83,148,,,,,,,,,154
0,56,2034,9,167,88,2,0,2,685,2989D3,5,10,195,8,,,,,,,,,,,
0,56,2034,10,163,91,2,0,2,685,2989D3,5,10,195,8,66,131,,,,,,,,,155
0,56,2035,1,196,139,2,0,2,679,2989F5,5,11,196,8,118,171,,,,,,,,,176
0,56,2035,2,193,138,2,0,2,679,2989F5,5,11,196,8,81,144,,,,,,,,,156
0,56,2035,3,190,135,2,0,2,679,2989F5,5,11,196,8,92,154,,,,,,,,,175
0,56,2035,4,184,109,2,0,2,679,2989F5,5,11,196,8,83,138,,,,,,,,,146
0,56,2035,5,0,91,0,0,2,679,2989F5,5,11,196,8,,,,,,,,,,,
0,56,2035,6,0,82,30,0,2,679,2989F5,5,11,196,8,,,,,,,,,,,
0,56,2035,7,0,61,30,0,2,679,2989F5,5,11,196,8,,,,,,,,,,,
0,56,2035,8,151,66,1,0,2,679,2989F5,5,11,196,8,101,,,,,,,,,,126
0,56,2035,9,151,51,1,0,2,679,2989F5,5,11,196,8,96,,,,,,,,,,133
0,56,2035,10,133,42,1,0,2,679,2989F5,5,11,196,8,73,,,,,,,,,,122
0,56,2036,1,192,146,3,0,2,733,2989E3,5,11,197,8,82,147,186,,,,,,,,189
0,56,2036,2,191,135,2,0,2,733,2989E3,5,11,197,8,66,148,,,,,,,,,154
0,56,2036,3,187,122,2,0,2,733,2989E3,5,11,197,8,95,158,,,,,,,,,165
0,56,2036,4,191,125,2,0,2,733,2989E3,5,11,197,8,92,175,,,,,,,,,187
0,56,2036,5,180,110,2,0,2,733,2989E3,5,11,197,8,91,136,,,,,,,,,148
0,56,2036,6,167,93,2,0,2,733,2989E3,5,11,197,8,,,,,,,,,,,
0,56,2036,7,153,73,1,0,2,733,2989E3,5,11,197,8,90,,,,,,,,,,138
0,56,2036,8,146,63,1,0,2,733,2989E3,5,11,197,8,107,,,,,,,,,,132
0,56,2036,9,0,0,20,0,2,733,2989E3,5,11,197,8,,,,,,,,,,,
0,56,2036,10,0,0,20,0,2,733,2989E3,5,11,197,8,,,,,,,,,,,
0,56,2037,1,188,124,2,0,2,735,2989D6,5,12,198,8,93,150,,,,,,,,,155
0,56,2037,2,176,105,2,0,2,735,2989D6,5,12,198,8,,,,,,,,,,,
0,56,2037,3,167,90,2,0,2,735,2989D6,5,12,198,8,,,,,,,,,,,
0,56,2037,4,159,75,1,0,2,735,2989D6,5,12,198,8,132,,,,,,,,,,157
0,56,2037,5,159,68,1,0,2,735,2989D6,5,12,198,8,133,,,,,,,,,,159
0,56,2037,6,150,63,1,0,2,735,2989D6,5,12,198,8,106,,,,,,,,,,133
0,56,2037,7,166,71,40,0,2,735,2989D6,5,12,198,8,,,,,,,,,,,
0,56,2037,8,143,54,1,0,2,735,2989D6,5,12,198,8,105,,,,,,,,,,144
0,56,2037,9,152,59,1,0,2,735,2989D6,5,12,198,8,,,,,,,,,,,
0,56,2037,10,145,54,1,0,2,735,2989D6,5,12,198,8,100,,,,,,,,,,117
0,56,2038,1,189,115,2,0,2,726,2989E5,5,12,199,8,104,149,,,,,,,,,158
0,56,2038,2,0,98,30,0,2,726,2989E5,5,12,199,8,,,,,,,,,,,
0,56,2038,3,0,94,30,0,2,726,2989E5,5,12,199,8,,,,,,,,,,,
0,56,2038,4,185,115,2,0,2,726,2989E5,5,12,199,8,116,162,,,,,,,,,169
0,56,2038,5,190,110,2,0,2,726,2989E5,5,12,199,8,92,141,,,,,,,,,148
0,56,2038,6,173,90,2,0,2,726,2989E5,5,12,199,8,104,146,,,,,,,,,151
0,56,2038,7,161,76,1,0,2,726,2989E5,5,12,199,8,120,,,,,,,,,,143
0,56,2038,8,159,68,1,0,2,726,2989E5,5,12,199,8,110,,,,,,,,,,136
0,56,2038,9,141,52,1,0,2,726,2989E5,5,12,199,8,81,,,,,,,,,,120
0,56,2038,10,141,51,1,0,2,726,2989E5,5,12,199,8,62,,,,,,,,,,135
0,56,2039,1,207,171,4,0,2,732,2989E4,5,13,200,8,107,140,163,175,,,,,,,179
0,56,2039,2,194,131,3,0,2,732,2989E4,5,13,200,8,97,148,166,,,,,,,,169
0,56,2039,3,193,127,2,0,2,732,2989E4,5,13,200,8,98,144,,,,,,,,,148
0,56,2039,4,180,116,2,0,2,732,2989E4,5,13,200,8,123,171,,,,,,,,,181
0,56,2039,5,191,114,2,0,2,732,2989E4,5,13,200,8,123,181,,,,,,,,,187
0,56,2039,6,187,119,2,0,2,732,2989E4,5,13,200,8,109,157,,,,,,,,,165
0,56,2039,7,160,76,2,0,2,732,2989E4,5,13,200,8,77,127,,,,,,,,,145
0,56,2039,8,152,67,1,0,2,732,2989E4,5,13,200,8,106,,,,,,,,,,127
0,56,2039,9,155,60,1,0,2,732,2989E4,5,13,200,8,118,,,,,,,,,,139
0,56,2039,10,140,50,1,0,2,732,2989E4,5,13,200,8,90,,,,,,,,,,125
0,56,2040,1,0,125,30,0,2,708,2989E4,5,16,201,8,,,,,,,,,,,
0,56,2040,2,200,139,40,0,2,708,2989E4,5,16,201,8,,,,,,,,,,,
0,56,2040,3,0,105,30,0,2,708,2989E4,5,16,201,8,,,,,,,,,,,
0,56,2040,4,193,127,2,0,2,708,2989E4,5,16,201,8,66,147,,,,,,,,,156
0,56,2040,5,194,128,2,0,2,708,2989E4,5,16,201,8,71,141,,,,,,,,,148
0,56,2040,6,193,112,2,0,2,708,2989E4,5,16,201,8,109,152,,,,,,,,,164
0,56,2040,7,192,133,2,0,2,708,2989E4,5,16,201,8,85,161,,,,,,,,,170
0,56,2040,8,186,105,2,0,2,708,2989E4,5,16,201,8,85,142,,,,,,,,,150
0,56,2040,9,190,132,2,0,2,708,2989E4,5,16,201,8,75,124,,,,,,,,,142
0,56,2040,10,153,66,1,0,2,708,2989E4,5,16,201,8,102,,,,,,,,,,144
0,56,2041,1,197,137,2,0,2,685,2989E4,5,17,202,8,77,164,,,,,,,,,176
0,56,2041,2,181,123,2,0,2,685,2989E4,5,17,202,8,70,148,,,,,,,,,160
0,56,2041,3,180,107,2,0,2,685,2989E4,5,17,202,8,73,138,,,,,,,,,145
0,56,2041,4,175,104,40,0,2,685,2989E4,5,17,202,8,,,,,,,,,,,
0,56,2041,5,160,83,2,0,2,685,2989E4,5,17,202,8,83,134,,,,,,,,,157
0,56,2041,6,159,75,1,0,2,685,2989E4,5,17,202,8,121,,,,,,,,,,141
0,56,2041,7,155,59,1,0,2,685,2989E4,5,17,202,8,96,,,,,,,,,,132
0,56,2041,8,145,57,1,0,2,685,2989E4,5,17,202,8,108,,,,,,,,,,145
0,56,2041,9,142,53,1,0,2,685,2989E4,5,17,202,8,91,,,,,,,,,,123
0,56,2041,10,141,52,1,0,2,685,2989E4,5,17,202,8,93,,,,,,,,,,137
0,56,2042,1,183,124,2,0,2,737,3088A5,5,18,203,8,49,145,,,,,,,,,154
0,56,2042,2,185,112,2,0,2,737,3088A5,5,18,203,8,72,155,,,,,,,,,161
0,56,2042,3,188,110,40,0,2,737,3088A5,5,18,203,8,,,,,,,,,,,
0,56,2042,4,0,90,30,0,2,737,3088A5,5,18,203,8,,,,,,,,,,,
0,56,2042,5,0,85,30,0,2,737,3088A5,5,18,203,8,,,,,,,,,,,
0,56,2042,6,0,85,30,0,2,737,3088A5,5,18,203,8,,,,,,,,,,,
0,56,2042,7,173,103,2,0,2,737,3088A5,5,18,203,8,70,123,,,,,,,,,131
0,56,2042,8,165,83,40,0,2,737,3088A5,5,18,203,8,,,,,,,,,,,
0,56,2042,9,157,71,40,0,2,737,3088A5,5,18,203,8,,,,,,,,,,,
0,56,2042,10,142,40,1,0,2,737,3088A5,5,18,203,8,74,,,,,,,,,,127
