YEAR,PLANT,SCALENO,ID,LENGTH,WEIGHT,AGE,SPECIES,READER,VESSEL,LOCATION,MONTH,DAY,COLL,AREA,ring_1,ring_2,ring_3,ring_4,ring_5,ring_6,ring_7,ring_8,ring_9,ring_10,edge
96,56,1476,1,,,,,,,,,,,,123,179,191,199,,,,,,,207
96,56,1476,2,,,,,,,,,,,,99,158,173,183,,,,,,,190
96,56,1476,3,,,,,,,,,,,,78,132,142,,,,,,,,145
96,56,1476,4,,,,,,,,,,,,87,195,214,228,,,,,,,233
96,56,1476,6,,,,,,,,,,,,83,152,194,,,,,,,,212
96,56,1476,7,,,,,,,,,,,,89,139,155,170,,,,,,,176
96,56,1476,8,,,,,,,,,,,,79,194,205,212,,,,,,,220
96,56,1476,10,,,,,,,,,,,,85,164,184,,,,,,,,197
96,56,1477,1,183,113,2,0,2,709,3088C5,5,3,9637,8,90,135,,,,,,,,,144
96,56,1477,2,177,108,2,0,2,709,3088C5,5,3,9637,8,86,140,,,,,,,,,148
96,56,1477,3,187,113,2,0,2,709,3088C5,5,3,9637,8,84,135,,,,,,,,,141
96,56,1477,4,178,103,2,0,2,709,3088C5,5,3,9637,8,71,142,,,,,,,,,148
96,56,1477,5,185,108,2,0,2,709,3088C5,5,3,9637,8,87,128,,,,,,,,,137
96,56,1477,6,184,114,2,0,2,709,3088C5,5,3,9637,8,113,144,,,,,,,,,153
96,56,1477,7,170,92,2,0,2,709,3088C5,5,3,9637,8,63,123,,,,,,,,,135
96,56,1477,8,159,69,1,0,2,709,3088C5,5,3,9637,8,104,,,,,,,,,,119
96,56,1477,9,159,72,1,0,2,709,3088C5,5,3,9637,8,140,,,,,,,,,,153
96,56,1477,10,157,74,1,0,2,709,3088C5,5,3,9637,8,130,,,,,,,,,,140
96,56,1478,2,,,,,,,,,,,,104,228,244,,,,,,,,254
96,56,1478,5,,,,,,,,,,,,78,188,204,,,,,,,,215
96,56,1478,10,,,,,,,,,,,,81,148,179,,,,,,,,187
96,56,1479,1,151,69,1,0,2,704,2990C6,5,3,9639,8,97,,,,,,,,,,118
96,56,1479,2,152,72,1,0,2,704,2990C6,5,3,9639,8,119,,,,,,,,,,147
96,56,1479,3,146,62,1,0,2,704,2990C6,5,3,9639,8,105,,,,,,,,,,133
