YEAR,PLANT,SCALENO,ID,LENGTH,WEIGHT,AGE,SPECIES,READER,VESSEL,LOCATION,MONTH,DAY,COLL,AREA,ring_1,ring_2,ring_3,ring_4,ring_5,ring_6,ring_7,ring_8,ring_9,ring_10,edge
11,56,3023,1,158,79,40,0,2,685,3088A5,5,27,1177,8,,,,,,,,,,,
11,56,3023,2,157,78,1,0,2,685,3088A5,5,27,1177,8,112,,,,,,,,,,141
11,56,3023,3,172,94,2,0,2,685,3088A5,5,27,1177,8,98,131,,,,,,,,,139
11,56,3023,4,141,55,1,0,2,685,3088A5,5,27,1177,8,102,,,,,,,,,,127
11,56,3023,5,194,153,2,0,2,685,3088A5,5,27,1177,8,119,158,,,,,,,,,164
11,56,3023,6,182,124,2,0,2,685,3088A5,5,27,1177,8,101,162,,,,,,,,,172
11,56,3023,7,175,103,40,0,2,685,3088A5,5,27,1177,8,,,,,,,,,,,
11,56,3023,8,187,137,2,0,2,685,3088A5,5,27,1177,8,58,148,,,,,,,,,162
11,56,3023,9,180,115,2,0,2,685,3088A5,5,27,1177,8,56,115,,,,,,,,,132
11,56,3023,10,155,67,1,0,2,685,3088A5,5,27,1177,8,93,,,,,,,,,,127
11,56,3024,1,136,48,1,0,2,735,3089F6,5,27,1178,8,105,,,,,,,,,,141
11,56,3024,2,141,58,1,0,2,735,3089F6,5,27,1178,8,83,,,,,,,,,,123
11,56,3024,3,134,49,1,0,2,735,3089F6,5,27,1178,8,81,,,,,,,,,,127
11,56,3024,4,124,40,1,0,2,735,3089F6,5,27,1178,8,86,,,,,,,,,,115
11,56,3024,5,130,43,1,0,2,735,3089F6,5,27,1178,8,79,,,,,,,,,,115
11,56,3024,6,133,49,1,0,2,735,3089F6,5,27,1178,8,94,,,,,,,,,,124
11,56,3024,7,134,49,1,0,2,735,3089F6,5,27,1178,8,78,,,,,,,,,,120
11,56,3024,8,130,46,1,0,2,735,3089F6,5,27,1178,8,79,,,,,,,,,,110
11,56,3024,9,140,57,1,0,2,735,3089F6,5,27,1178,8,82,,,,,,,,,,125
11,56,3024,10,133,43,1,0,2,735,3089F6,5,27,1178,8,105,,,,,,,,,,137
11,56,3025,1,185,123,2,0,2,732,3089F4,5,27,1179,8,100,133,,,,,,,,,138
11,56,3025,2,175,108,2,0,2,732,3089F4,5,27,1179,8,,,,,,,,,,,
11,56,3025,3,175,109,2,0,2,732,3089F4,5,27,1179,8,76,137,,,,,,,,,147
11,56,3025,4,182,116,2,0,2,732,3089F4,5,27,1179,8,119,169,,,,,,,,,179
11,56,3025,5,182,122,2,0,2,732,3089F4,5,27,1179,8,106,135,,,,,,,,,146
11,56,3025,6,173,103,2,0,2,732,3089F4,5,27,1179,8,95,123,,,,,,,,,132
11,56,3025,7,181,122,2,0,2,732,3089F4,5,27,1179,8,96,136,,,,,,,,,142
11,56,3025,8,163,91,2,0,2,732,3089F4,5,27,1179,8,,,,,,,,,,,
11,56,3025,9,183,125,2,0,2,732,3089F4,5,27,1179,8,51,134,,,,,,,,,147
11,56,3025,10,184,121,2,0,2,732,3089F4,5,27,1179,8,116,150,,,,,,,,,159
11,56,3026,1,202,150,3,0,0,733,3089F5,5,27,1180,8,88,134,169,,,,,,,,178
11,56,3026,2,180,127,2,0,0,733,3089F5,5,27,1180,8,102,137,,,,,,,,,149
11,56,3026,3,175,105,2,0,0,733,3089F5,5,27,1180,8,97,136,,,,,,,,,147
11,56,3026,4,171,97,2,0,0,733,3089F5,5,27,1180,8,,,,,,,,,,,
11,56,3026,5,173,110,2,0,0,733,3089F5,5,27,1180,8,86,148,,,,,,,,,160
11,56,3026,6,180,122,2,0,0,733,3089F5,5,27,1180,8,80,152,,,,,,,,,164
11,56,3026,7,180,110,2,0,0,733,3089F5,5,27,1180,8,132,186,,,,,,,,,203
11,56,3026,8,184,136,2,0,0,733,3089F5,5,27,1180,8,107,143,,,,,,,,,156
11,56,3026,9,176,105,2,0,0,733,3089F5,5,27,1180,8,,,,,,,,,,,
11,56,3026,10,183,125,2,0,0,733,3089F5,5,27,1180,8,94,171,,,,,,,,,190
11,56,3027,1,166,101,40,0,2,744,3089F5,5,27,1181,8,,,,,,,,,,,
11,56,3027,2,175,107,2,0,2,744,3089F5,5,27,1181,8,74,116,,,,,,,,,135
11,56,3027,3,185,122,2,0,2,744,3089F5,5,27,1181,8,78,175,,,,,,,,,184
11,56,3027,4,163,87,1,0,2,744,3089F5,5,27,1181,8,84,,,,,,,,,,138
11,56,3027,5,182,132,2,0,2,744,3089F5,5,27,1181,8,88,159,,,,,,,,,166
11,56,3027,6,178,110,2,0,2,744,3089F5,5,27,1181,8,84,155,,,,,,,,,160
11,56,3027,7,178,112,2,0,2,744,3089F5,5,27,1181,8,97,149,,,,,,,,,159
11,56,3027,8,181,116,2,0,2,744,3089F5,5,27,1181,8,,,,,,,,,,,
11,56,3027,9,173,106,2,0,2,744,3089F5,5,27,1181,8,101,164,,,,,,,,,172
11,56,3027,10,174,101,2,0,2,744,3089F5,5,27,1181,8,110,146,,,,,,,,,157
11,56,3028,1,183,110,2,0,2,685,2989F1,5,31,1182,8,,,,,,,,,,,
11,56,3028,2,171,85,40,0,2,685,2989F1,5,31,1182,8,,,,,,,,,,,
11,56,3028,3,186,118,2,0,2,685,2989F1,5,31,1182,8,107,160,,,,,,,,,170
11,56,3028,4,181,110,2,0,2,685,2989F1,5,31,1182,8,91,122,,,,,,,,,138
11,56,3028,5,175,111,2,0,2,685,2989F1,5,31,1182,8,110,146,,,,,,,,,155
11,56,3028,6,171,87,40,0,2,685,2989F1,5,31,1182,8,,,,,,,,,,,
11,56,3028,7,179,99,2,0,2,685,2989F1,5,31,1182,8,66,137,,,,,,,,,144
11,56,3028,8,170,96,40,0,2,685,2989F1,5,31,1182,8,,,,,,,,,,,
11,56,3028,9,184,119,2,0,2,685,2989F1,5,31,1182,8,121,155,,,,,,,,,168
11,56,3028,10,182,114,2,0,2,685,2989F1,5,31,1182,8,85,143,,,,,,,,,154
11,56,3029,1,190,135,2,0,2,726,2989E1,5,31,1183,8,128,158,,,,,,,,,162
11,56,3029,2,160,78,1,0,2,726,2989E1,5,31,1183,8,115,,,,,,,,,,138
11,56,3029,3,180,108,2,0,2,726,2989E1,5,31,1183,8,88,154,,,,,,,,,164
11,56,3029,4,189,133,2,0,2,726,2989E1,5,31,1183,8,95,163,,,,,,,,,172
11,56,3029,5,175,105,2,0,2,726,2989E1,5,31,1183,8,86,149,,,,,,,,,161
11,56,3029,6,155,67,1,0,2,726,2989E1,5,31,1183,8,115,,,,,,,,,,144
11,56,3029,7,152,60,1,0,2,726,2989E1,5,31,1183,8,83,,,,,,,,,,134
11,56,3029,8,182,126,2,0,2,726,2989E1,5,31,1183,8,97,173,,,,,,,,,186
11,56,3029,9,141,55,1,0,2,726,2989E1,5,31,1183,8,106,,,,,,,,,,133
11,56,3029,10,174,88,2,0,2,726,2989E1,5,31,1183,8,85,148,,,,,,,,,156
11,56,3030,1,188,128,2,0,2,764,3089F5,6,1,1184,8,110,157,,,,,,,,,165
11,56,3030,2,175,94,40,0,2,764,3089F5,6,1,1184,8,,,,,,,,,,,
11,56,3030,3,169,88,2,0,2,764,3089F5,6,1,1184,8,86,134,,,,,,,,,141
11,56,3030,4,185,126,40,0,2,764,3089F5,6,1,1184,8,,,,,,,,,,,
11,56,3030,5,168,92,2,0,2,764,3089F5,6,1,1184,8,98,125,,,,,,,,,139
11,56,3030,6,175,105,2,0,2,764,3089F5,6,1,1184,8,96,132,,,,,,,,,149
11,56,3030,7,204,157,3,0,2,764,3089F5,6,1,1184,8,89,167,184,,,,,,,,193
11,56,3030,8,183,121,2,0,2,764,3089F5,6,1,1184,8,97,141,,,,,,,,,147
11,56,3030,9,160,79,1,0,2,764,3089F5,6,1,1184,8,100,,,,,,,,,,129
11,56,3030,10,170,103,2,0,2,764,3089F5,6,1,1184,8,78,147,,,,,,,,,160
11,56,3031,1,138,47,1,0,2,610,3089F5,6,1,1185,8,103,,,,,,,,,,130
11,56,3031,2,147,62,1,0,2,610,3089F5,6,1,1185,8,76,,,,,,,,,,110
11,56,3031,3,142,57,1,0,2,610,3089F5,6,1,1185,8,126,,,,,,,,,,166
11,56,3031,4,129,40,1,0,2,610,3089F5,6,1,1185,8,75,,,,,,,,,,109
11,56,3031,5,162,85,40,0,2,610,3089F5,6,1,1185,8,,,,,,,,,,,
11,56,3031,6,147,59,1,0,2,610,3089F5,6,1,1185,8,79,,,,,,,,,,107
11,56,3031,7,163,90,1,0,2,610,3089F5,6,1,1185,8,122,,,,,,,,,,144
11,56,3031,8,143,58,1,0,2,610,3089F5,6,1,1185,8,80,,,,,,,,,,125
11,56,3031,9,138,46,1,0,2,610,3089F5,6,1,1185,8,72,,,,,,,,,,109
11,56,3031,10,147,65,1,0,2,610,3089F5,6,1,1185,8,94,,,,,,,,,,121
11,56,3032,1,166,90,40,0,2,735,3089F4,6,1,1186,8,,,,,,,,,,,
11,56,3032,2,165,91,2,0,2,735,3089F4,6,1,1186,8,,,,,,,,,,,
11,56,3032,3,161,81,1,0,2,735,3089F4,6,1,1186,8,99,,,,,,,,,,129
11,56,3032,4,183,121,2,0,2,735,3089F4,6,1,1186,8,115,146,,,,,,,,,156
11,56,3032,5,190,139,3,0,2,735,3089F4,6,1,1186,8,85,145,158,,,,,,,,165
11,56,3032,6,168,94,2,0,2,735,3089F4,6,1,1186,8,98,164,,,,,,,,,175
11,56,3032,7,180,116,2,0,2,735,3089F4,6,1,1186,8,119,162,,,,,,,,,182
11,56,3032,8,188,133,2,0,2,735,3089F4,6,1,1186,8,100,159,,,,,,,,,169
11,56,3032,9,178,120,2,0,2,735,3089F4,6,1,1186,8,,,,,,,,,,,
11,56,3032,10,169,103,2,0,2,735,3089F4,6,1,1186,8,78,118,,,,,,,,,137
11,56,3033,1,134,47,1,0,2,764,3089F5,6,1,1187,8,78,,,,,,,,,,117
11,56,3033,2,156,77,1,0,2,764,3089F5,6,1,1187,8,124,,,,,,,,,,144
11,56,3033,3,210,192,4,0,2,764,3089F5,6,1,1187,8,76,136,149,160,,,,,,,170
11,56,3033,4,184,114,2,0,2,764,3089F5,6,1,1187,8,97,162,,,,,,,,,169
11,56,3033,5,156,72,40,0,2,764,3089F5,6,1,1187,8,,,,,,,,,,,
11,56,3033,6,163,84,40,0,2,764,3089F5,6,1,1187,8,,,,,,,,,,,
11,56,3033,7,140,48,1,0,2,764,3089F5,6,1,1187,8,81,,,,,,,,,,107
11,56,3033,8,172,107,2,0,2,764,3089F5,6,1,1187,8,85,141,,,,,,,,,150
11,56,3033,9,175,93,2,0,2,764,3089F5,6,1,1187,8,102,138,,,,,,,,,147
11,56,3033,10,150,66,40,0,2,764,3089F5,6,1,1187,8,,,,,,,,,,,
11,56,3034,1,205,152,3,0,2,610,3089F5,6,1,1188,8,,,,,,,,,,,
11,56,3034,2,193,136,2,0,2,610,3089F5,6,1,1188,8,,,,,,,,,,,
11,56,3034,3,200,149,2,0,2,610,3089F5,6,1,1188,8,117,148,,,,,,,,,153
11,56,3034,4,203,164,2,0,2,610,3089F5,6,1,1188,8,128,160,,,,,,,,,172
11,56,3034,5,182,130,2,0,2,610,3089F5,6,1,1188,8,82,138,,,,,,,,,148
11,56,3034,6,178,114,2,0,2,610,3089F5,6,1,1188,8,97,134,,,,,,,,,138
11,56,3034,7,202,156,4,0,2,610,3089F5,6,1,1188,8,114,180,199,220,,,,,,,229
11,56,3034,8,188,139,2,0,2,610,3089F5,6,1,1188,8,110,145,,,,,,,,,156
11,56,3034,9,173,109,2,0,2,610,3089F5,6,1,1188,8,,,,,,,,,,,
11,56,3034,10,159,74,40,0,2,610,3089F5,6,1,1188,8,,,,,,,,,,,
11,56,3035,1,188,132,2,0,2,685,2988A2,6,2,1189,8,77,128,,,,,,,,,136
11,56,3035,2,185,132,2,0,2,685,2988A2,6,2,1189,8,96,137,,,,,,,,,148
11,56,3035,3,157,76,1,0,2,685,2988A2,6,2,1189,8,95,,,,,,,,,,127
11,56,3035,4,182,116,40,0,2,685,2988A2,6,2,1189,8,,,,,,,,,,,
11,56,3035,5,175,122,2,0,2,685,2988A2,6,2,1189,8,96,140,,,,,,,,,154
11,56,3035,6,179,126,2,0,2,685,2988A2,6,2,1189,8,104,142,,,,,,,,,151
11,56,3035,7,170,96,40,0,2,685,2988A2,6,2,1189,8,,,,,,,,,,,
11,56,3035,8,185,124,2,0,2,685,2988A2,6,2,1189,8,117,143,,,,,,,,,155
11,56,3035,9,176,117,2,0,2,685,2988A2,6,2,1189,8,76,119,,,,,,,,,141
11,56,3035,10,170,97,2,0,2,685,2988A2,6,2,1189,8,,,,,,,,,,,
11,56,3036,1,182,123,2,0,2,726,2988A2,6,2,1190,8,110,149,,,,,,,,,162
11,56,3036,2,166,90,40,0,2,726,2988A2,6,2,1190,8,,,,,,,,,,,
11,56,3036,3,180,117,2,0,2,726,2988A2,6,2,1190,8,97,141,,,,,,,,,156
11,56,3036,4,187,138,2,0,2,726,2988A2,6,2,1190,8,107,136,,,,,,,,,144
11,56,3036,5,175,111,2,0,2,726,2988A2,6,2,1190,8,93,127,,,,,,,,,136
11,56,3036,6,186,142,2,0,2,726,2988A2,6,2,1190,8,99,159,,,,,,,,,171
11,56,3036,7,171,104,2,0,2,726,2988A2,6,2,1190,8,72,131,,,,,,,,,140
11,56,3036,8,168,99,2,0,2,726,2988A2,6,2,1190,8,71,147,,,,,,,,,164
11,56,3036,9,162,82,2,0,2,726,2988A2,6,2,1190,8,62,113,,,,,,,,,132
11,56,3036,10,179,115,2,0,2,726,2988A2,6,2,1190,8,73,150,,,,,,,,,168
11,56,3037,1,137,42,1,0,2,610,2988A2,6,3,1191,8,80,,,,,,,,,,113
11,56,3037,2,181,112,2,0,2,610,2988A2,6,3,1191,8,89,181,,,,,,,,,205
11,56,3037,3,126,36,1,0,2,610,2988A2,6,3,1191,8,83,,,,,,,,,,107
11,56,3037,4,120,39,1,0,2,610,2988A2,6,3,1191,8,67,,,,,,,,,,106
11,56,3037,5,125,37,1,0,2,610,2988A2,6,3,1191,8,71,,,,,,,,,,107
11,56,3037,6,170,98,2,0,2,610,2988A2,6,3,1191,8,82,117,,,,,,,,,139
11,56,3037,7,131,42,1,0,2,610,2988A2,6,3,1191,8,79,,,,,,,,,,104
11,56,3037,8,133,46,1,0,2,610,2988A2,6,3,1191,8,84,,,,,,,,,,121
11,56,3037,9,130,38,1,0,2,610,2988A2,6,3,1191,8,72,,,,,,,,,,111
11,56,3037,10,138,46,1,0,2,610,2988A2,6,3,1191,8,95,,,,,,,,,,131
11,56,3038,1,204,184,4,0,2,744,2988A3,6,3,1192,8,85,140,162,176,,,,,,,184
11,56,3038,2,156,68,1,0,2,744,2988A3,6,3,1192,8,84,,,,,,,,,,122
11,56,3038,3,188,127,2,0,2,744,2988A3,6,3,1192,8,55,104,,,,,,,,,116
11,56,3038,4,177,115,2,0,2,744,2988A3,6,3,1192,8,73,148,,,,,,,,,160
11,56,3038,5,163,87,1,0,2,744,2988A3,6,3,1192,8,123,,,,,,,,,,154
11,56,3038,6,180,128,2,0,2,744,2988A3,6,3,1192,8,57,117,,,,,,,,,123
11,56,3038,7,153,74,1,0,2,744,2988A3,6,3,1192,8,111,,,,,,,,,,148
11,56,3038,8,152,70,1,0,2,744,2988A3,6,3,1192,8,84,,,,,,,,,,115
11,56,3038,9,178,125,2,0,2,744,2988A3,6,3,1192,8,90,165,,,,,,,,,187
11,56,3038,10,170,98,2,0,2,744,2988A3,6,3,1192,8,108,130,,,,,,,,,144
11,56,3039,1,131,41,1,0,2,610,2988A2,6,3,1193,8,73,,,,,,,,,,112
11,56,3039,2,167,97,2,0,2,610,2988A2,6,3,1193,8,,,,,,,,,,,
11,56,3039,3,125,37,1,0,2,610,2988A2,6,3,1193,8,78,,,,,,,,,,105
11,56,3039,4,128,40,1,0,2,610,2988A2,6,3,1193,8,78,,,,,,,,,,111
11,56,3039,5,123,36,1,0,2,610,2988A2,6,3,1193,8,84,,,,,,,,,,116
11,56,3039,6,135,40,1,0,2,610,2988A2,6,3,1193,8,94,,,,,,,,,,130
11,56,3039,7,132,39,1,0,2,610,2988A2,6,3,1193,8,83,,,,,,,,,,117
11,56,3039,8,129,36,1,0,2,610,2988A2,6,3,1193,8,73,,,,,,,,,,116
11,56,3039,9,127,39,1,0,2,610,2988A2,6,3,1193,8,74,,,,,,,,,,122
11,56,3039,10,151,60,1,0,2,610,2988A2,6,3,1193,8,90,,,,,,,,,,123
11,56,3040,1,198,153,3,0,2,744,2988A3,6,3,1194,8,116,172,181,,,,,,,,189
11,56,3040,2,161,86,1,0,2,744,2988A3,6,3,1194,8,,,,,,,,,,,
11,56,3040,3,153,75,1,0,2,744,2988A3,6,3,1194,8,112,,,,,,,,,,146
11,56,3040,4,170,111,2,0,2,744,2988A3,6,3,1194,8,104,141,,,,,,,,,153
11,56,3040,5,172,106,2,0,2,744,2988A3,6,3,1194,8,,,,,,,,,,,
11,56,3040,6,136,52,1,0,2,744,2988A3,6,3,1194,8,85,,,,,,,,,,107
11,56,3040,7,182,113,2,0,2,744,2988A3,6,3,1194,8,111,138,,,,,,,,,148
11,56,3040,8,182,104,40,0,2,744,2988A3,6,3,1194,8,,,,,,,,,,,
11,56,3040,9,181,111,2,0,2,744,2988A3,6,3,1194,8,118,151,,,,,,,,,161
11,56,3040,10,140,52,1,0,2,744,2988A3,6,3,1194,8,72,,,,,,,,,,126
11,56,3041,1,182,121,2,0,2,760,2988A2,6,3,1195,8,103,127,,,,,,,,,135
11,56,3041,2,184,125,2,0,2,760,2988A2,6,3,1195,8,98,135,,,,,,,,,147
11,56,3041,3,194,142,3,0,2,760,2988A2,6,3,1195,8,85,119,131,,,,,,,,140
11,56,3041,4,185,129,2,0,2,760,2988A2,6,3,1195,8,111,138,,,,,,,,,150
11,56,3041,5,182,122,2,0,2,760,2988A2,6,3,1195,8,92,132,,,,,,,,,141
11,56,3041,6,183,109,2,0,2,760,2988A2,6,3,1195,8,77,135,,,,,,,,,155
11,56,3041,7,183,126,2,0,2,760,2988A2,6,3,1195,8,85,151,,,,,,,,,166
11,56,3041,8,189,147,3,0,2,760,2988A2,6,3,1195,8,87,146,169,,,,,,,,181
11,56,3041,9,178,119,2,0,2,760,2988A2,6,3,1195,8,91,147,,,,,,,,,164
11,56,3041,10,176,108,2,0,2,760,2988A2,6,3,1195,8,91,159,,,,,,,,,181
11,56,3042,1,186,130,2,0,2,760,2988A2,6,3,1196,8,101,139,,,,,,,,,151
11,56,3042,2,185,121,2,0,2,760,2988A2,6,3,1196,8,98,160,,,,,,,,,171
11,56,3042,3,180,114,2,0,2,760,2988A2,6,3,1196,8,76,148,,,,,,,,,158
11,56,3042,4,184,126,2,0,2,760,2988A2,6,3,1196,8,99,130,,,,,,,,,142
11,56,3042,5,180,116,2,0,2,760,2988A2,6,3,1196,8,74,114,,,,,,,,,129
11,56,3042,6,180,120,2,0,2,760,2988A2,6,3,1196,8,91,142,,,,,,,,,161
