YEAR,PLANT,SCALENO,ID,LENGTH,WEIGHT,AGE,SPECIES,READER,VESSEL,LOCATION,MONTH,DAY,COLL,AREA,ring_1,ring_2,ring_3,ring_4,ring_5,ring_6,ring_7,ring_8,ring_9,ring_10,edge
10,56,2991,1,167,88,1,0,2,678,3088C5,8,20,1145,8,115,,,,,,,,,,144
10,56,2991,2,162,89,1,0,2,678,3088C5,8,20,1145,8,75,,,,,,,,,,135
10,56,2991,3,177,113,40,0,2,678,3088C5,8,20,1145,8,,,,,,,,,,,
10,56,2991,4,169,106,40,0,2,678,3088C5,8,20,1145,8,,,,,,,,,,,
10,56,2991,5,162,83,1,0,2,678,3088C5,8,20,1145,8,81,,,,,,,,,,122
10,56,2991,6,176,114,40,0,2,678,3088C5,8,20,1145,8,,,,,,,,,,,
10,56,2991,7,168,95,1,0,2,678,3088C5,8,20,1145,8,87,,,,,,,,,,122
10,56,2991,8,165,86,1,0,2,678,3088C5,8,20,1145,8,86,,,,,,,,,,139
10,56,2991,9,176,117,2,0,2,678,3088C5,8,20,1145,8,,,,,,,,,,,
10,56,2991,10,165,83,1,0,2,678,3088C5,8,20,1145,8,81,,,,,,,,,,153
10,56,2992,1,169,102,2,0,2,769,3088A4,8,20,1146,8,,,,,,,,,,,
10,56,2992,2,173,103,2,0,2,769,3088A4,8,20,1146,8,,,,,,,,,,,
10,56,2992,3,167,92,1,0,2,769,3088A4,8,20,1146,8,91,,,,,,,,,,122
10,56,2992,4,168,95,2,0,2,769,3088A4,8,20,1146,8,,,,,,,,,,,
10,56,2992,5,183,142,2,0,2,769,3088A4,8,20,1146,8,90,141,,,,,,,,,167
10,56,2992,6,168,97,1,0,2,769,3088A4,8,20,1146,8,117,,,,,,,,,,137
10,56,2992,7,206,183,2,0,2,769,3088A4,8,20,1146,8,97,161,,,,,,,,,171
10,56,2992,8,188,141,2,0,2,769,3088A4,8,20,1146,8,81,140,,,,,,,,,166
10,56,2992,9,184,132,40,0,2,769,3088A4,8,20,1146,8,,,,,,,,,,,
10,56,2992,10,171,100,1,0,2,769,3088A4,8,20,1146,8,109,,,,,,,,,,170
10,56,2993,1,180,119,2,0,2,735,3088C5,8,20,1147,8,,,,,,,,,,,
10,56,2993,2,161,76,1,0,2,735,3088C5,8,20,1147,8,100,,,,,,,,,,144
10,56,2993,3,178,119,2,0,2,735,3088C5,8,20,1147,8,,,,,,,,,,,
10,56,2993,4,180,116,2,0,2,735,3088C5,8,20,1147,8,78,105,,,,,,,,,131
10,56,2993,5,171,106,2,0,2,735,3088C5,8,20,1147,8,54,121,,,,,,,,,149
10,56,2993,6,168,96,40,0,2,735,3088C5,8,20,1147,8,,,,,,,,,,,
10,56,2993,7,166,90,40,0,2,735,3088C5,8,20,1147,8,,,,,,,,,,,
10,56,2993,8,162,82,1,0,2,735,3088C5,8,20,1147,8,95,,,,,,,,,,145
10,56,2993,9,166,99,40,0,2,735,3088C5,8,20,1147,8,,,,,,,,,,,
10,56,2993,10,165,84,1,0,2,735,3088C5,8,20,1147,8,90,,,,,,,,,,152
10,56,2994,1,192,144,2,0,2,708,3088B5,8,20,1148,8,99,157,,,,,,,,,168
10,56,2994,2,166,97,1,0,2,708,3088B5,8,20,1148,8,96,,,,,,,,,,133
10,56,2994,3,166,89,40,0,2,708,3088B5,8,20,1148,8,,,,,,,,,,,
10,56,2994,4,168,97,1,0,2,708,3088B5,8,20,1148,8,93,,,,,,,,,,125
10,56,2994,5,164,87,1,0,2,708,3088B5,8,20,1148,8,110,,,,,,,,,,151
10,56,2994,6,157,81,1,0,2,708,3088B5,8,20,1148,8,62,,,,,,,,,,129
10,56,2994,7,166,95,1,0,2,708,3088B5,8,20,1148,8,106,,,,,,,,,,156
10,56,2994,8,160,83,1,0,2,708,3088B5,8,20,1148,8,91,,,,,,,,,,139
10,56,2994,9,175,110,2,0,2,708,3088B5,8,20,1148,8,,,,,,,,,,,
10,56,2994,10,163,83,1,0,2,708,3088B5,8,20,1148,8,107,,,,,,,,,,133
10,56,2995,1,161,82,40,0,2,685,3088C5,8,20,1149,8,,,,,,,,,,,
10,56,2995,2,156,71,40,0,2,685,3088C5,8,20,1149,8,,,,,,,,,,,
10,56,2995,3,178,111,40,0,2,685,3088C5,8,20,1149,8,,,,,,,,,,,
10,56,2995,4,157,72,40,0,2,685,3088C5,8,20,1149,8,,,,,,,,,,,
10,56,2995,5,163,83,1,0,2,685,3088C5,8,20,1149,8,103,,,,,,,,,,141
10,56,2995,6,173,99,40,0,2,685,3088C5,8,20,1149,8,,,,,,,,,,,
10,56,2995,7,165,96,40,0,2,685,3088C5,8,20,1149,8,,,,,,,,,,,
10,56,2995,8,168,103,40,0,2,685,3088C5,8,20,1149,8,,,,,,,,,,,
10,56,2995,9,159,82,40,0,2,685,3088C5,8,20,1149,8,,,,,,,,,,,
10,56,2995,10,169,97,1,0,2,685,3088C5,8,20,1149,8,96,,,,,,,,,,135
10,56,2996,1,174,111,2,0,2,708,3088D5,8,22,1150,8,64,128,,,,,,,,,151
10,56,2996,2,188,125,2,0,2,708,3088D5,8,22,1150,8,,,,,,,,,,,
10,56,2996,3,163,81,1,0,2,708,3088D5,8,22,1150,8,114,,,,,,,,,,139
10,56,2996,4,170,89,2,0,2,708,3088D5,8,22,1150,8,,,,,,,,,,,
10,56,2996,5,168,93,40,0,2,708,3088D5,8,22,1150,8,,,,,,,,,,,
10,56,2996,6,173,104,40,0,2,708,3088D5,8,22,1150,8,,,,,,,,,,,
10,56,2996,7,167,88,1,0,2,708,3088D5,8,22,1150,8,103,,,,,,,,,,141
10,56,2996,8,183,118,2,0,2,708,3088D5,8,22,1150,8,77,128,,,,,,,,,147
10,56,2996,9,169,98,1,0,2,708,3088D5,8,22,1150,8,100,,,,,,,,,,129
10,56,2996,10,176,107,2,0,2,708,3088D5,8,22,1150,8,130,196,,,,,,,,,206
10,56,2997,1,161,78,1,0,2,744,3088C5,8,22,1151,8,103,,,,,,,,,,135
10,56,2997,2,164,92,1,0,2,744,3088C5,8,22,1151,8,99,,,,,,,,,,136
10,56,2997,3,166,88,40,0,2,744,3088C5,8,22,1151,8,,,,,,,,,,,
10,56,2997,4,162,97,1,0,2,744,3088C5,8,22,1151,8,109,,,,,,,,,,151
10,56,2997,5,172,102,2,0,2,744,3088C5,8,22,1151,8,,,,,,,,,,,
10,56,2997,6,163,83,1,0,2,744,3088C5,8,22,1151,8,104,,,,,,,,,,145
10,56,2997,7,174,108,2,0,2,744,3088C5,8,22,1151,8,,,,,,,,,,,
10,56,2997,8,159,77,1,0,2,744,3088C5,8,22,1151,8,105,,,,,,,,,,159
10,56,2997,9,160,83,1,0,2,744,3088C5,8,22,1151,8,90,,,,,,,,,,138
10,56,2997,10,191,153,3,0,2,744,3088C5,8,22,1151,8,100,164,194,,,,,,,,205
10,56,2998,1,161,85,1,0,2,685,3088C5,8,24,1152,8,101,,,,,,,,,,142
10,56,2998,2,163,82,1,0,2,685,3088C5,8,24,1152,8,88,,,,,,,,,,156
10,56,2998,3,164,92,1,0,2,685,3088C5,8,24,1152,8,93,,,,,,,,,,136
10,56,2998,4,161,73,1,0,2,685,3088C5,8,24,1152,8,,,,,,,,,,,
10,56,2998,5,170,95,2,0,2,685,3088C5,8,24,1152,8,,,,,,,,,,,
10,56,2998,6,155,72,1,0,2,685,3088C5,8,24,1152,8,110,,,,,,,,,,137
10,56,2998,7,160,80,1,0,2,685,3088C5,8,24,1152,8,103,,,,,,,,,,135
10,56,2998,8,160,77,1,0,2,685,3088C5,8,24,1152,8,107,,,,,,,,,,141
10,56,2998,9,164,90,1,0,2,685,3088C5,8,24,1152,8,77,,,,,,,,,,150
10,56,2998,10,161,82,1,0,2,685,3088C5,8,24,1152,8,112,,,,,,,,,,132
10,56,2999,1,163,78,1,0,2,769,3088C5,8,24,1153,8,99,,,,,,,,,,127
10,56,2999,2,179,106,2,0,2,769,3088C5,8,24,1153,8,78,135,,,,,,,,,152
10,56,2999,3,163,85,1,0,2,769,3088C5,8,24,1153,8,83,,,,,,,,,,142
10,56,2999,4,166,95,1,0,2,769,3088C5,8,24,1153,8,80,,,,,,,,,,142
10,56,2999,5,171,97,40,0,2,769,3088C5,8,24,1153,8,,,,,,,,,,,
10,56,2999,6,161,76,1,0,2,769,3088C5,8,24,1153,8,94,,,,,,,,,,125
10,56,2999,7,165,89,1,0,2,769,3088C5,8,24,1153,8,93,,,,,,,,,,134
10,56,2999,8,168,102,2,0,2,769,3088C5,8,24,1153,8,99,156,,,,,,,,,195
10,56,2999,9,162,91,1,0,2,769,3088C5,8,24,1153,8,111,,,,,,,,,,140
10,56,2999,10,172,101,40,0,2,769,3088C5,8,24,1153,8,,,,,,,,,,,
10,56,3000,1,166,85,1,0,2,726,3088B5,8,24,1154,8,113,,,,,,,,,,135
10,56,3000,2,164,88,1,0,2,726,3088B5,8,24,1154,8,116,,,,,,,,,,149
10,56,3000,3,160,79,1,0,2,726,3088B5,8,24,1154,8,98,,,,,,,,,,132
10,56,3000,4,158,76,1,0,2,726,3088B5,8,24,1154,8,93,,,,,,,,,,153
10,56,3000,5,176,105,40,0,2,726,3088B5,8,24,1154,8,,,,,,,,,,,
10,56,3000,6,167,90,2,0,2,726,3088B5,8,24,1154,8,115,136,,,,,,,,,145
10,56,3000,7,166,90,2,0,2,726,3088B5,8,24,1154,8,99,142,,,,,,,,,152
10,56,3000,8,164,80,40,0,2,726,3088B5,8,24,1154,8,,,,,,,,,,,
10,56,3000,9,170,93,2,0,2,726,3088B5,8,24,1154,8,,,,,,,,,,,
